id,type,name
Q9UBU6,Substrate,Q9UBU6
Q9NR90,Substrate,Q9NR90
Q9Y421,Substrate,Q9Y421
P30990,Substrate,P30990
Q9H4Q3,Substrate,Q9H4Q3
Q9NS82,Substrate,Q9NS82
Q96KN9,Substrate,Q96KN9
Q96FF9,Substrate,Q96FF9
C9JE40,Substrate,C9JE40
O43680,Substrate,O43680
A6NM66,Substrate,A6NM66
Q8WW27,Substrate,Q8WW27
Q6UWW8,Substrate,Q6UWW8
Q5VSP4,Substrate,Q5VSP4
Q16520,Substrate,Q16520
P59190,Substrate,P59190
Q9UBY9,Substrate,Q9UBY9
P19544,Substrate,P19544
P52569,Substrate,P52569
Q9P203,Substrate,Q9P203
O00634,Substrate,O00634
Q8IY17,Substrate,Q8IY17
Q8NDM7,Substrate,Q8NDM7
Q01955,Substrate,Q01955
P11509,Substrate,P11509
P57060,Substrate,P57060
O00631,Substrate,O00631
Q15583,Substrate,Q15583
O43763,Substrate,O43763
Q96PK6,Substrate,Q96PK6
Q7Z417,Substrate,Q7Z417
P55291,Substrate,P55291
Q9NVM1,Substrate,Q9NVM1
O15457,Substrate,O15457
Q96A83,Substrate,Q96A83
Q8NA72,Substrate,Q8NA72
Q30201,Substrate,Q30201
O15479,Substrate,O15479
Q8N4B4,Substrate,Q8N4B4
Q8N3F9,Substrate,Q8N3F9
Q8NGP0,Substrate,Q8NGP0
Q75T13,Substrate,Q75T13
Q96MF4,Substrate,Q96MF4
O15264,Substrate,O15264
Q8N0U4,Substrate,Q8N0U4
O15067,Substrate,O15067
Q5JRX3,Substrate,Q5JRX3
Q10567,Substrate,Q10567
Q9H2H8,Substrate,Q9H2H8
Q96PN8,Substrate,Q96PN8
P37173,Substrate,P37173
P78563,Substrate,P78563
Q8N8N0,E3,Q8N8N0
Q6ZVT0,Substrate,Q6ZVT0
Q7Z5D8,Substrate,Q7Z5D8
P10398,Substrate,P10398
Q9Y6F7,Substrate,Q9Y6F7
Q8NBI5,Substrate,Q8NBI5
Q9NZ38,Substrate,Q9NZ38
Q9NY37,Substrate,Q9NY37
Q6ZQN5,Substrate,Q6ZQN5
Q9Y6B6,Substrate,Q9Y6B6
O60674,Substrate,O60674
Q6ZU52,Substrate,Q6ZU52
Q6UDR6,Substrate,Q6UDR6
Q8WTT0,Substrate,Q8WTT0
Q8NEX9,Substrate,Q8NEX9
P53004,Substrate,P53004
P0CG22,Substrate,P0CG22
Q9P2J8,Substrate,Q9P2J8
Q8NH67,Substrate,Q8NH67
O43156,Substrate,O43156
Q14690,Substrate,Q14690
Q9H4D0,Substrate,Q9H4D0
P48431,Substrate,P48431
Q9C075,Substrate,Q9C075
Q9UBG0,Substrate,Q9UBG0
Q9UM63,Substrate,Q9UM63
Q8TE02,Substrate,Q8TE02
Q8N755,Substrate,Q8N755
Q96KN7,Substrate,Q96KN7
P41439,Substrate,P41439
Q9GIP4,Substrate,Q9GIP4
Q9UJ99,Substrate,Q9UJ99
A0A0A6YYL3,Substrate,A0A0A6YYL3
Q5STR5,Substrate,Q5STR5
P09327,Substrate,P09327
Q92925,Substrate,Q92925
Q2M5E4,Substrate,Q2M5E4
P25208,Substrate,P25208
Q8IWB9,Substrate,Q8IWB9
P23610,Substrate,P23610
Q9Y6A2,Substrate,Q9Y6A2
P80511,Substrate,P80511
Q92556,Substrate,Q92556
P49961,Substrate,P49961
Q96HW7,Substrate,Q96HW7
Q8TC27,Substrate,Q8TC27
Q9P0G3,Substrate,Q9P0G3
Q8N3X1,Substrate,Q8N3X1
Q16665,Substrate,Q16665
P34982,Substrate,P34982
P20073,Substrate,P20073
Q9NY28,Substrate,Q9NY28
Q9Y2R0,Substrate,Q9Y2R0
Q9NUP9,Substrate,Q9NUP9
P21283,Substrate,P21283
A6NGS2,Substrate,A6NGS2
O95398,Substrate,O95398
O60225,Substrate,O60225
Q6PID8,Substrate,Q6PID8
Q99497,Substrate,Q99497
P60411,Substrate,P60411
Q9Y679,Substrate,Q9Y679
Q86YS7,Substrate,Q86YS7
A7E2U8,Substrate,A7E2U8
Q56NI9,Substrate,Q56NI9
A0A1B0GVK7,Substrate,A0A1B0GVK7
Q9UGN5,Substrate,Q9UGN5
Q08AI8,Substrate,Q08AI8
Q86VH5,Substrate,Q86VH5
Q14703,Substrate,Q14703
P33527,Substrate,P33527
Q8WV99,Substrate,Q8WV99
Q9BSE2,Substrate,Q9BSE2
Q9NPF5,Substrate,Q9NPF5
Q9UIV8,Substrate,Q9UIV8
Q9NS56,E3,Q9NS56
Q96D98,Substrate,Q96D98
O75323,Substrate,O75323
Q8NGA5,Substrate,Q8NGA5
A6NFQ7,Substrate,A6NFQ7
Q9UP83,Substrate,Q9UP83
Q9BTM1,Substrate,Q9BTM1
Q9NZG7,Substrate,Q9NZG7
Q8N782,Substrate,Q8N782
Q9BWT7,Substrate,Q9BWT7
P43026,Substrate,P43026
Q8NGV6,Substrate,Q8NGV6
Q9C0B2,Substrate,Q9C0B2
Q8TDN7,Substrate,Q8TDN7
Q9P219,Substrate,Q9P219
Q8IXB1,Substrate,Q8IXB1
A0A0A0MT87,Substrate,A0A0A0MT87
Q01459,Substrate,Q01459
O43760,Substrate,O43760
Q9NW08,Substrate,Q9NW08
Q9NSN8,Substrate,Q9NSN8
P61006,Substrate,P61006
A6PVI3,Substrate,A6PVI3
Q9HD64,Substrate,Q9HD64
Q8IV76,Substrate,Q8IV76
A6NEF3,Substrate,A6NEF3
O43826,Substrate,O43826
P15538,Substrate,P15538
Q14764,Substrate,Q14764
Q96Q04,Substrate,Q96Q04
P36897,Substrate,P36897
Q9Y295,Substrate,Q9Y295
Q9HDB9,Substrate,Q9HDB9
Q6DKK2,Substrate,Q6DKK2
Q52LW3,Substrate,Q52LW3
Q5JPF3,Substrate,Q5JPF3
O15090,Substrate,O15090
Q08397,Substrate,Q08397
Q9BPX6,Substrate,Q9BPX6
A8K5M9,Substrate,A8K5M9
Q05BQ5,Substrate,Q05BQ5
Q16678,Substrate,Q16678
Q9NUV9,Substrate,Q9NUV9
Q9NZ56,Substrate,Q9NZ56
Q9UNS1,Substrate,Q9UNS1
Q13239,Substrate,Q13239
P33316,Substrate,P33316
Q9UL63,Substrate,Q9UL63
Q8WW34,Substrate,Q8WW34
Q9H313,Substrate,Q9H313
P14060,Substrate,P14060
A0A183,Substrate,A0A183
Q6PKH6,Substrate,Q6PKH6
P10176,Substrate,P10176
P52333,Substrate,P52333
Q9C0C7,E3,Q9C0C7
Q5XKK7,Substrate,Q5XKK7
P54725,E3,P54725
Q5RHP9,Substrate,Q5RHP9
Q9GZZ1,Substrate,Q9GZZ1
Q86YD3,Substrate,Q86YD3
P41180,Substrate,P41180
P02654,Substrate,P02654
Q96LR9,Substrate,Q96LR9
P51805,Substrate,P51805
P49748,Substrate,P49748
Q8IXI1,Substrate,Q8IXI1
Q9BYQ9,Substrate,Q9BYQ9
P05186,Substrate,P05186
P16499,Substrate,P16499
Q9NPY3,Substrate,Q9NPY3
Q49MG5,Substrate,Q49MG5
Q9Y6Y8,Substrate,Q9Y6Y8
O00453,Substrate,O00453
Q9NS61,Substrate,Q9NS61
P06865,Substrate,P06865
Q6XYB7,Substrate,Q6XYB7
Q9UIY3,Substrate,Q9UIY3
Q9UJX5,Substrate,Q9UJX5
Q08289,Substrate,Q08289
Q9Y6X3,Substrate,Q9Y6X3
Q8WVY7,Substrate,Q8WVY7
O43290,Substrate,O43290
P0CG42,Substrate,P0CG42
P22674,Substrate,P22674
P46695,Substrate,P46695
Q9NYW2,Substrate,Q9NYW2
Q6RFH8,Substrate,Q6RFH8
Q9ULZ1,Substrate,Q9ULZ1
Q9Y2R4,Substrate,Q9Y2R4
Q8NGK1,Substrate,Q8NGK1
P23975,Substrate,P23975
O60928,Substrate,O60928
Q969H6,Substrate,Q969H6
Q5W0B7,Substrate,Q5W0B7
P50990,Substrate,P50990
Q14126,Substrate,Q14126
Q9Y4G2,Substrate,Q9Y4G2
Q96NT0,Substrate,Q96NT0
O75477,Substrate,O75477
Q13049,E3,Q13049
Q9Y258,Substrate,Q9Y258
Q14344,Substrate,Q14344
Q8NGL7,Substrate,Q8NGL7
Q86VW2,Substrate,Q86VW2
P58511,Substrate,P58511
P27930,Substrate,P27930
Q9BWD1,Substrate,Q9BWD1
P37275,Substrate,P37275
Q8NGA0,Substrate,Q8NGA0
Q5T871,Substrate,Q5T871
Q05BV3,Substrate,Q05BV3
P16118,Substrate,P16118
Q6NZ36,Substrate,Q6NZ36
Q96F15,Substrate,Q96F15
Q8IYU2,E3,Q8IYU2
P62877,E3,P62877
Q8NEM0,Substrate,Q8NEM0
Q6NSI3,Substrate,Q6NSI3
P08034,Substrate,P08034
Q9HBV2,Substrate,Q9HBV2
Q9BSU1,Substrate,Q9BSU1
Q9BZM5,Substrate,Q9BZM5
Q6UY01,Substrate,Q6UY01
Q3KRB8,Substrate,Q3KRB8
P46063,Substrate,P46063
P38117,Substrate,P38117
Q8ND25,E3,Q8ND25
O95140,Substrate,O95140
O15117,Substrate,O15117
P40818,Substrate,P40818
O94818,Substrate,O94818
Q9H1D9,Substrate,Q9H1D9
Q9P2F6,Substrate,Q9P2F6
O14531,Substrate,O14531
P61106,Substrate,P61106
Q6NSW5,Substrate,Q6NSW5
P26640,Substrate,P26640
Q14409,Substrate,Q14409
Q86SQ7,Substrate,Q86SQ7
H7C350,Substrate,H7C350
O43704,Substrate,O43704
Q15014,Substrate,Q15014
Q6ZS72,Substrate,Q6ZS72
Q8IWG1,Substrate,Q8IWG1
Q96L58,Substrate,Q96L58
Q86W11,Substrate,Q86W11
Q15937,Substrate,Q15937
Q9UL40,Substrate,Q9UL40
Q9UJW3,Substrate,Q9UJW3
P22234,Substrate,P22234
Q5VSG8,Substrate,Q5VSG8
Q8N5M1,Substrate,Q8N5M1
Q13901,Substrate,Q13901
P35998,Substrate,P35998
Q9NRW7,Substrate,Q9NRW7
O95528,Substrate,O95528
Q9HCE6,Substrate,Q9HCE6
Q6ZTR7,Substrate,Q6ZTR7
O95467,Substrate,O95467
Q8NGQ4,Substrate,Q8NGQ4
Q3MIN7,Substrate,Q3MIN7
Q96AK3,Substrate,Q96AK3
Q03188,Substrate,Q03188
Q13596,Substrate,Q13596
O15234,Substrate,O15234
Q5VUD6,Substrate,Q5VUD6
Q9P2P5,E3,Q9P2P5
O14756,Substrate,O14756
P50539,Substrate,P50539
P32189,Substrate,P32189
Q7Z434,Substrate,Q7Z434
Q14678,Substrate,Q14678
Q9NWQ4,Substrate,Q9NWQ4
Q8NEG7,Substrate,Q8NEG7
P56937,Substrate,P56937
Q5HY98,Substrate,Q5HY98
P04921,Substrate,P04921
Q9H7U1,Substrate,Q9H7U1
P09104,Substrate,P09104
Q14997,Substrate,Q14997
Q8TAA9,Substrate,Q8TAA9
Q9GZZ9,Substrate,Q9GZZ9
P08567,Substrate,P08567
Q8N684,Substrate,Q8N684
O95397,Substrate,O95397
Q8NHX4,Substrate,Q8NHX4
Q9P2B4,Substrate,Q9P2B4
Q9NSB8,Substrate,Q9NSB8
Q9NPJ8,Substrate,Q9NPJ8
A1XBS5,Substrate,A1XBS5
Q15750,Substrate,Q15750
P53611,Substrate,P53611
P05549,Substrate,P05549
A0A286YF46,Substrate,A0A286YF46
P0C7W6,Substrate,P0C7W6
Q9H6T0,Substrate,Q9H6T0
Q9Y2Q9,Substrate,Q9Y2Q9
Q5VWT5,Substrate,Q5VWT5
Q8WXA9,Substrate,Q8WXA9
Q4G0N8,Substrate,Q4G0N8
Q16629,Substrate,Q16629
Q9Y5W9,Substrate,Q9Y5W9
F2Z398,Substrate,F2Z398
Q9GZN6,Substrate,Q9GZN6
P04435,Substrate,P04435
Q5T3F8,Substrate,Q5T3F8
Q8NGJ1,Substrate,Q8NGJ1
Q9UKE5,Substrate,Q9UKE5
Q7Z4J2,Substrate,Q7Z4J2
Q8IZU9,Substrate,Q8IZU9
Q8NH09,Substrate,Q8NH09
Q9NY91,Substrate,Q9NY91
P07738,Substrate,P07738
Q9GZX9,Substrate,Q9GZX9
O15209,Substrate,O15209
Q96PN7,Substrate,Q96PN7
O95983,Substrate,O95983
Q14123,Substrate,Q14123
Q92824,Substrate,Q92824
P57771,Substrate,P57771
A6NC57,Substrate,A6NC57
Q9NQ36,Substrate,Q9NQ36
A0A0C4DH26,Substrate,A0A0C4DH26
Q9BV20,Substrate,Q9BV20
Q15019,Substrate,Q15019
Q9BUP0,Substrate,Q9BUP0
O00476,Substrate,O00476
Q5TC82,E3,Q5TC82
I0J062,Substrate,I0J062
Q969V5,E3,Q969V5
O15034,Substrate,O15034
A0A1B0GX51,Substrate,A0A1B0GX51
Q9UHC1,Substrate,Q9UHC1
Q8NE01,Substrate,Q8NE01
O15389,Substrate,O15389
O95600,Substrate,O95600
Q13433,Substrate,Q13433
P12429,Substrate,P12429
Q8IYB5,Substrate,Q8IYB5
P61587,Substrate,P61587
P29372,E3,P29372
Q8WWN9,Substrate,Q8WWN9
P07954,Substrate,P07954
Q92928,Substrate,Q92928
Q92637,Substrate,Q92637
P07205,Substrate,P07205
Q969G6,Substrate,Q969G6
Q92621,Substrate,Q92621
Q6DJT9,Substrate,Q6DJT9
O15550,Substrate,O15550
Q96D46,Substrate,Q96D46
P06756,Substrate,P06756
Q96BI3,Substrate,Q96BI3
P16562,Substrate,P16562
P30304,Substrate,P30304
Q07912,Substrate,Q07912
P50502,Substrate,P50502
P01717,Substrate,P01717
A6NNP5,Substrate,A6NNP5
Q9BUK0,Substrate,Q9BUK0
Q9Y5H5,Substrate,Q9Y5H5
Q9NZJ5,Substrate,Q9NZJ5
A0A0A0MRZ8,Substrate,A0A0A0MRZ8
Q64LD2,Substrate,Q64LD2
P13385,Substrate,P13385
Q8NDL9,Substrate,Q8NDL9
Q99805,Substrate,Q99805
Q2NL67,Substrate,Q2NL67
Q96FN4,Substrate,Q96FN4
Q8N9B8,Substrate,Q8N9B8
Q2M3A8,Substrate,Q2M3A8
Q07666,Substrate,Q07666
Q6U7Q0,Substrate,Q6U7Q0
A6NJW4,Substrate,A6NJW4
Q6ZW76,Substrate,Q6ZW76
Q9NUB4,Substrate,Q9NUB4
P02452,Substrate,P02452
Q08ET2,Substrate,Q08ET2
Q9BVL2,Substrate,Q9BVL2
Q9NPR9,Substrate,Q9NPR9
P80108,Substrate,P80108
Q6ZUB1,Substrate,Q6ZUB1
Q3LI54,Substrate,Q3LI54
Q8N1K5,Substrate,Q8N1K5
P41161,Substrate,P41161
Q9NXL9,Substrate,Q9NXL9
Q13064,E3,Q13064
O60755,Substrate,O60755
Q96C90,Substrate,Q96C90
Q86SH4,Substrate,Q86SH4
A2RUR9,Substrate,A2RUR9
Q92623,Substrate,Q92623
O75197,Substrate,O75197
P56278,Substrate,P56278
Q7Z4R8,Substrate,Q7Z4R8
Q8N393,Substrate,Q8N393
Q9BZL6,Substrate,Q9BZL6
Q8WW14,Substrate,Q8WW14
P23759,Substrate,P23759
Q6UB28,Substrate,Q6UB28
P22103,Substrate,P22103
Q9HC44,Substrate,Q9HC44
Q8TCF1,Substrate,Q8TCF1
Q8NDX5,Substrate,Q8NDX5
P16444,Substrate,P16444
Q96SN7,Substrate,Q96SN7
Q5H9I0,Substrate,Q5H9I0
P21580,E3,P21580
Q86SQ6,Substrate,Q86SQ6
O14718,Substrate,O14718
Q5VVX9,Substrate,Q5VVX9
A8MT66,Substrate,A8MT66
P49918,Substrate,P49918
Q8NGL6,Substrate,Q8NGL6
P30532,Substrate,P30532
Q15393,Substrate,Q15393
O75954,Substrate,O75954
Q8IWY9,Substrate,Q8IWY9
Q6ZMW3,Substrate,Q6ZMW3
P36269,Substrate,P36269
P20848,Substrate,P20848
O95436,Substrate,O95436
Q53G59,E3,Q53G59
O75648,Substrate,O75648
O95897,Substrate,O95897
Q9NP50,Substrate,Q9NP50
O60290,Substrate,O60290
P52657,Substrate,P52657
P24539,Substrate,P24539
Q6GMR7,Substrate,Q6GMR7
P62495,Substrate,P62495
Q9H609,Substrate,Q9H609
P13224,Substrate,P13224
O60279,Substrate,O60279
P43358,Substrate,P43358
Q9H974,Substrate,Q9H974
O95405,Substrate,O95405
Q9GZT6,Substrate,Q9GZT6
Q96SI1,Substrate,Q96SI1
O75886,Substrate,O75886
P30085,Substrate,P30085
Q96NT5,Substrate,Q96NT5
O15049,Substrate,O15049
Q8N3C7,Substrate,Q8N3C7
Q9H019,Substrate,Q9H019
Q9NYV9,Substrate,Q9NYV9
Q6Q4G3,Substrate,Q6Q4G3
O75973,Substrate,O75973
Q9H0T7,Substrate,Q9H0T7
P0DMW3,Substrate,P0DMW3
Q68EN5,Substrate,Q68EN5
Q9NQ34,Substrate,Q9NQ34
Q8IY57,Substrate,Q8IY57
Q9Y3M9,Substrate,Q9Y3M9
Q7Z4W3,Substrate,Q7Z4W3
Q16600,Substrate,Q16600
Q15042,Substrate,Q15042
Q96LW7,Substrate,Q96LW7
Q13769,Substrate,Q13769
Q12951,Substrate,Q12951
Q9NQC8,Substrate,Q9NQC8
Q8N0U8,Substrate,Q8N0U8
Q92890,Substrate,Q92890
P43626,Substrate,P43626
Q9UBT3,Substrate,Q9UBT3
O96014,Substrate,O96014
D6RCP7,Substrate,D6RCP7
Q9BZQ8,Substrate,Q9BZQ8
Q4G112,Substrate,Q4G112
Q9Y689,Substrate,Q9Y689
Q9H270,Substrate,Q9H270
Q8TBR5,Substrate,Q8TBR5
Q96DX7,Substrate,Q96DX7
P69849,Substrate,P69849
Q9UBN4,Substrate,Q9UBN4
O15370,Substrate,O15370
Q96DB2,Substrate,Q96DB2
Q9NVC3,Substrate,Q9NVC3
Q96E93,Substrate,Q96E93
Q6KCM7,Substrate,Q6KCM7
Q96S55,Substrate,Q96S55
Q8IXH7,Substrate,Q8IXH7
Q14469,Substrate,Q14469
Q92610,Substrate,Q92610
P08243,Substrate,P08243
H0Y7S4,Substrate,H0Y7S4
P29728,Substrate,P29728
Q9P1D8,Substrate,Q9P1D8
Q8IX19,Substrate,Q8IX19
B7Z6K7,Substrate,B7Z6K7
P04632,Substrate,P04632
Q16568,Substrate,Q16568
Q969M1,Substrate,Q969M1
Q9NVU7,Substrate,Q9NVU7
P10243,Substrate,P10243
P63145,Substrate,P63145
Q9H8Y1,Substrate,Q9H8Y1
Q86U44,Substrate,Q86U44
Q8N7P3,Substrate,Q8N7P3
O94985,Substrate,O94985
Q15121,Substrate,Q15121
Q96A00,Substrate,Q96A00
O95249,Substrate,O95249
Q9Y2D1,Substrate,Q9Y2D1
Q13115,Substrate,Q13115
P06576,Substrate,P06576
Q8TF62,Substrate,Q8TF62
Q5W0Q7,Substrate,Q5W0Q7
Q15699,Substrate,Q15699
Q9Y6X5,Substrate,Q9Y6X5
P28328,E3,P28328
Q3LI73,Substrate,Q3LI73
Q8IY22,Substrate,Q8IY22
A0A494BZU4,Substrate,A0A494BZU4
P52797,Substrate,P52797
P0DMS8,Substrate,P0DMS8
P51959,Substrate,P51959
O00570,Substrate,O00570
Q14188,Substrate,Q14188
Q09028,Substrate,Q09028
P01308,Substrate,P01308
A0A075B6I6,Substrate,A0A075B6I6
Q9H4F1,Substrate,Q9H4F1
Q9NPA8,Substrate,Q9NPA8
P26368,Substrate,P26368
Q6AHZ1,Substrate,Q6AHZ1
O60503,Substrate,O60503
Q8IZU0,Substrate,Q8IZU0
Q9H089,Substrate,Q9H089
Q9Y2K2,Substrate,Q9Y2K2
P01619,Substrate,P01619
Q5VT98,Substrate,Q5VT98
Q7RTS3,Substrate,Q7RTS3
Q8WW38,Substrate,Q8WW38
P45378,Substrate,P45378
Q8N8I0,Substrate,Q8N8I0
P01704,Substrate,P01704
O60496,Substrate,O60496
O95749,Substrate,O95749
Q8NF64,Substrate,Q8NF64
Q9NRW1,Substrate,Q9NRW1
Q9Y6R9,Substrate,Q9Y6R9
Q5XG92,Substrate,Q5XG92
Q14181,Substrate,Q14181
Q7Z7K6,Substrate,Q7Z7K6
C0HLV8,Substrate,C0HLV8
Q96DN0,Substrate,Q96DN0
Q5TCQ9,Substrate,Q5TCQ9
Q96PP8,Substrate,Q96PP8
Q9NZB2,Substrate,Q9NZB2
Q92613,Substrate,Q92613
Q9UN74,Substrate,Q9UN74
Q9C0I1,Substrate,Q9C0I1
A8MUV8,Substrate,A8MUV8
P0DV77,Substrate,P0DV77
Q9UQ80,Substrate,Q9UQ80
Q6NZY7,Substrate,Q6NZY7
A0A286YEV6,Substrate,A0A286YEV6
Q6PD74,Substrate,Q6PD74
Q86YW5,Substrate,Q86YW5
Q9UFN0,Substrate,Q9UFN0
O00258,Substrate,O00258
Q8NCW0,Substrate,Q8NCW0
P08476,Substrate,P08476
Q9Y6N1,Substrate,Q9Y6N1
O14836,Substrate,O14836
Q147U1,Substrate,Q147U1
P41002,E3,P41002
Q6ZMJ4,Substrate,Q6ZMJ4
Q8NFH3,Substrate,Q8NFH3
Q9H8V8,Substrate,Q9H8V8
Q9H607,Substrate,Q9H607
Q99661,Substrate,Q99661
P11801,Substrate,P11801
Q9NVD7,Substrate,Q9NVD7
Q7L1V2,Substrate,Q7L1V2
Q9P2M1,Substrate,Q9P2M1
A0PK05,Substrate,A0PK05
A0A1W2PRV1,Substrate,A0A1W2PRV1
P25789,Substrate,P25789
O95747,Substrate,O95747
Q8NH19,Substrate,Q8NH19
P56597,Substrate,P56597
Q8IXQ9,Substrate,Q8IXQ9
P30086,Substrate,P30086
A6NG13,Substrate,A6NG13
Q8IZJ4,Substrate,Q8IZJ4
P38159,Substrate,P38159
Q70EL1,Substrate,Q70EL1
Q9UKL6,Substrate,Q9UKL6
O94823,Substrate,O94823
Q8NBT2,Substrate,Q8NBT2
P02728,Substrate,P02728
Q96GA7,Substrate,Q96GA7
Q8WXK1,Substrate,Q8WXK1
Q96BP3,Substrate,Q96BP3
Q9Y5Y4,Substrate,Q9Y5Y4
O15015,Substrate,O15015
Q11201,Substrate,Q11201
Q05923,Substrate,Q05923
Q7LGA3,Substrate,Q7LGA3
Q9Y222,Substrate,Q9Y222
P10589,Substrate,P10589
A8MTL9,Substrate,A8MTL9
P35453,Substrate,P35453
Q9H7L2,Substrate,Q9H7L2
P43652,Substrate,P43652
Q8NAV1,Substrate,Q8NAV1
O60423,Substrate,O60423
Q12918,Substrate,Q12918
A8MW99,Substrate,A8MW99
Q86X51,Substrate,Q86X51
Q8IV38,Substrate,Q8IV38
Q96H79,Substrate,Q96H79
Q8TEU8,Substrate,Q8TEU8
Q9UQE7,Substrate,Q9UQE7
P17676,Substrate,P17676
Q6P1M9,Substrate,Q6P1M9
Q92611,Substrate,Q92611
Q13242,Substrate,Q13242
Q8IZ69,Substrate,Q8IZ69
Q12948,Substrate,Q12948
P17027,Substrate,P17027
O00560,Substrate,O00560
D6RBQ6,Substrate,D6RBQ6
Q9Y5I4,Substrate,Q9Y5I4
Q12873,Substrate,Q12873
P29401,Substrate,P29401
Q8NGK5,Substrate,Q8NGK5
Q9H6I2,Substrate,Q9H6I2
Q3SYG4,Substrate,Q3SYG4
Q6ZMM2,Substrate,Q6ZMM2
Q494R4,Substrate,Q494R4
Q86XN7,Substrate,Q86XN7
Q13478,Substrate,Q13478
P31751,Substrate,P31751
Q92561,Substrate,Q92561
B4DU55,Substrate,B4DU55
P53621,Substrate,P53621
Q14524,Substrate,Q14524
Q8NFU1,Substrate,Q8NFU1
Q16566,Substrate,Q16566
Q16647,Substrate,Q16647
Q96P11,Substrate,Q96P11
Q9ULM0,Substrate,Q9ULM0
Q9BYD5,Substrate,Q9BYD5
Q8TCZ2,Substrate,Q8TCZ2
P0C7A2,Substrate,P0C7A2
Q99750,Substrate,Q99750
Q9H336,Substrate,Q9H336
Q5VT79,Substrate,Q5VT79
Q96G01,Substrate,Q96G01
P35243,Substrate,P35243
A6NNM3,Substrate,A6NNM3
Q9NZP8,Substrate,Q9NZP8
Q9BTE7,Substrate,Q9BTE7
P15509,Substrate,P15509
O43280,Substrate,O43280
Q7Z3I7,Substrate,Q7Z3I7
Q9BQQ3,Substrate,Q9BQQ3
Q9NYY3,Substrate,Q9NYY3
P51693,Substrate,P51693
Q5JRS4,Substrate,Q5JRS4
Q12983,Substrate,Q12983
Q8N1E6,E3,Q8N1E6
O75030,Substrate,O75030
Q9BSE4,Substrate,Q9BSE4
Q8NGG4,Substrate,Q8NGG4
P14151,Substrate,P14151
Q9H2R5,Substrate,Q9H2R5
Q9Y4X0,Substrate,Q9Y4X0
P26599,Substrate,P26599
Q29RF7,Substrate,Q29RF7
Q15388,Substrate,Q15388
Q9BUL8,Substrate,Q9BUL8
Q8NEM2,Substrate,Q8NEM2
A4QPB2,Substrate,A4QPB2
A0A087WUV0,Substrate,A0A087WUV0
Q6ZR37,Substrate,Q6ZR37
Q8N697,Substrate,Q8N697
Q96PV7,Substrate,Q96PV7
Q8IW41,Substrate,Q8IW41
Q8IXR5,Substrate,Q8IXR5
Q8IYJ2,Substrate,Q8IYJ2
Q6UWT4,Substrate,Q6UWT4
Q9NVX7,E3,Q9NVX7
A0A1B0GV96,Substrate,A0A1B0GV96
Q6A163,Substrate,Q6A163
Q7L2J0,Substrate,Q7L2J0
Q9Y664,Substrate,Q9Y664
P62910,Substrate,P62910
Q15554,Substrate,Q15554
Q12769,Substrate,Q12769
O75677,Substrate,O75677
C9JN71,Substrate,C9JN71
Q6ZS46,Substrate,Q6ZS46
P36268,Substrate,P36268
Q15846,Substrate,Q15846
Q5T9A4,Substrate,Q5T9A4
Q8NE28,Substrate,Q8NE28
Q5SRE7,Substrate,Q5SRE7
Q9HBM0,Substrate,Q9HBM0
P42566,Substrate,P42566
P40238,Substrate,P40238
Q9HCM2,Substrate,Q9HCM2
P13765,Substrate,P13765
Q8TDC3,Substrate,Q8TDC3
C9JG80,Substrate,C9JG80
O96019,Substrate,O96019
Q92932,Substrate,Q92932
P26641,Substrate,P26641
Q96JH7,Substrate,Q96JH7
Q9BQP7,Substrate,Q9BQP7
C9JBD0,Substrate,C9JBD0
Q9BSQ5,Substrate,Q9BSQ5
Q11203,Substrate,Q11203
P62424,Substrate,P62424
Q8TF68,Substrate,Q8TF68
Q9NR19,Substrate,Q9NR19
O43822,Substrate,O43822
Q9C0B0,Substrate,Q9C0B0
Q13489,E3,Q13489
P08590,Substrate,P08590
A8K0Z3,Substrate,A8K0Z3
Q9UK12,Substrate,Q9UK12
Q5RIA9,Substrate,Q5RIA9
O75871,Substrate,O75871
Q92956,Substrate,Q92956
Q9H306,Substrate,Q9H306
P20618,Substrate,P20618
Q96BI1,Substrate,Q96BI1
Q96HU8,Substrate,Q96HU8
P13693,Substrate,P13693
O43555,Substrate,O43555
Q9BXT8,Substrate,Q9BXT8
P36543,Substrate,P36543
Q8WX39,Substrate,Q8WX39
Q2VPB7,Substrate,Q2VPB7
Q8WZ19,E3,Q8WZ19
P0DN77,Substrate,P0DN77
Q2M2I5,Substrate,Q2M2I5
P47888,Substrate,P47888
Q9BW71,Substrate,Q9BW71
Q8N448,E3,Q8N448
Q86W24,Substrate,Q86W24
A0PG75,Substrate,A0PG75
Q9Y5Y3,Substrate,Q9Y5Y3
Q6PI98,Substrate,Q6PI98
Q6PEW1,Substrate,Q6PEW1
Q96M60,Substrate,Q96M60
A6NCL7,Substrate,A6NCL7
Q6NW40,Substrate,Q6NW40
O94762,Substrate,O94762
P28360,Substrate,P28360
Q16621,Substrate,Q16621
A8MXE2,Substrate,A8MXE2
Q8WXA2,Substrate,Q8WXA2
Q16676,Substrate,Q16676
P78413,Substrate,P78413
Q9BZM2,Substrate,Q9BZM2
Q9NQU5,Substrate,Q9NQU5
Q8TAV3,Substrate,Q8TAV3
O00522,Substrate,O00522
P32780,Substrate,P32780
P05204,Substrate,P05204
Q6UYE1,Substrate,Q6UYE1
